,children,content,creationTime,creationTimeDisplay,fetched_at,fullName,id,isAdministrator,like,media,product_code,score,text,code,displayName
2118,"[{'id': 51005, 'creationTime': '2024-12-25T09:36:01.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Thủy,</p><p>Dạ, bàn phím của laptop Asus TUF Gaming FX507VV-LP304W được thiết kế tối ưu cho các hoạt động chơi game và giải trí, tích hợp đèn nền mini LED RGB đồng nhất, giúp người dùng thể hiện phong cách riêng.</p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Bán phím có đền ko ạ
",2024-12-25T09:34:55.874Z,4 tháng trước,2025-04-16 15:55:33,vũ thanh thuỷ,51004.0,False,0.0,"{'images': [], 'videos': []}",659740526784,,,659740526784,Asus TUF Gaming FX507VV-LP304W i7-13620H
2119,"[{'id': 51003, 'creationTime': '2024-12-25T09:34:25.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Hoàng,</p><p>Dạ, Laptop Asus TUF Gaming&nbsp;FX507VV-LP304W đang có giá ưu đãi <strong>30.990.000&nbsp;₫.</strong> Ngoài ra còn thêm khuyến mãi Giảm thêm 3% cho khách hàng là học sinh - sinh viên độ tuổi từ 15-25 tuổi.</p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","shop có thêm ưu đãi gì cho sinh viên ko ạ
",2024-12-25T09:33:27.256Z,4 tháng trước,2025-04-16 15:55:33,Hoàng,51002.0,False,0.0,"{'images': [], 'videos': []}",659740526784,,,659740526784,Asus TUF Gaming FX507VV-LP304W i7-13620H
2120,"[{'id': 51000, 'creationTime': '2024-12-25T09:32:51.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Phương,</p><p>Dạ. Sản phẩm được trang bị màn hình kích thước lớn 15.6 inch , Full HD tần số quét 144Hz giúp trải nghiệm chơi game, giải trí được nâng cao. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác mình gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo tại&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",màn hình có đẹp ko shop,2024-12-25T09:30:28.492Z,4 tháng trước,2025-04-16 15:55:33,Thu Phương,50994.0,False,0.0,"{'images': [], 'videos': []}",659740526784,,,659740526784,Asus TUF Gaming FX507VV-LP304W i7-13620H
2121,"[{'id': 50944, 'creationTime': '2024-12-25T09:10:10.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Tùng,</p><p>Sản phẩm được bảo hành chính hãng 24 tháng trên toàn quốc, trường hợp sử dụng gặp lỗi anh có thể mang máy ghé qua cửa hàng Fptshop gần nhất để được hỗ trợ. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác mình gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo tại&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Mua tại shop có được bảo hành ko ạ,2024-12-25T09:07:53.991Z,4 tháng trước,2025-04-16 15:55:33,Huy Tùng,50937.0,False,0.0,"{'images': [], 'videos': []}",659740526784,,,659740526784,Asus TUF Gaming FX507VV-LP304W i7-13620H
2122,"[{'id': 51554, 'creationTime': '2024-12-25T12:43:48.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Thùy,</p><p><br></p><p>Máy có thiết kế mạnh mẽ với tông màu xám, phù hợp cho game thủ và người dùng yêu thích sự cá tính.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Thiết kế của laptop có gì đặc biệt,2024-12-25T12:43:23.501Z,4 tháng trước,2025-04-16 15:55:33,thùy ,51550.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2123,"[{'id': 51541, 'creationTime': '2024-12-25T12:42:22.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Quang,</p><p><br></p><p>Laptop được trang bị công nghệ âm thanh Nahimic Audio, mang lại trải nghiệm âm thanh chất lượng cao và sống động. </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Máy có hỗ trợ công nghệ âm thanh nào đặc biệt không,2024-12-25T12:41:52.667Z,4 tháng trước,2025-04-16 15:55:33,quang lê,51539.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2124,"[{'id': 51535, 'creationTime': '2024-12-25T12:41:28.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Tú,</p><p><br></p><p>Máy hỗ trợ Wi-Fi 6, cung cấp kết nối mạng không dây tốc độ cao và ổn định.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Laptop có hỗ trợ Wi-Fi 6E không,2024-12-25T12:40:51.734Z,4 tháng trước,2025-04-16 15:55:33,tú,51532.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2125,"[{'id': 51528, 'creationTime': '2024-12-25T12:40:16.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị My,</p><p><br></p><p>Máy được trang bị các cổng kết nối bao gồm: 1 cổng USB 3.2 Gen 1 Type-C, 2 cổng USB 3.2 Gen 1 Type-A, 1 cổng USB 2.0 Type-A, 1 cổng HDMI, 1 cổng RJ45, và 1 jack tai nghe/micro 3.5mm, đáp ứng đa dạng nhu cầu kết nối. </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Laptop có những cổng kết nối nào,2024-12-25T12:39:44.552Z,4 tháng trước,2025-04-16 15:55:33,thảo My,51525.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2126,"[{'id': 51518, 'creationTime': '2024-12-25T12:38:10.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Hùng,</p><p><br></p><p>Màn hình OLED với tỷ lệ 16:10, độ sáng 400 nits, gam màu DCI-P3 100%, và chứng nhận True Black HDR 500, mang lại trải nghiệm hình ảnh sống động và chân thực. </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Màn hình của laptop có đặc điểm gì nổi bật,2024-12-25T12:37:39.199Z,4 tháng trước,2025-04-16 15:55:33,Trí hùng Nguyễn,51515.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2127,"[{'id': 51513, 'creationTime': '2024-12-25T12:36:59.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Trinh,</p><p><br></p><p>Máy có màn hình 14 inch với độ phân giải 2.8K (2880 x 1800), mang đến chất lượng hiển thị sắc nét và chi tiết.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Kích thước và độ phân giải màn hình của máy
",2024-12-25T12:36:28.872Z,4 tháng trước,2025-04-16 15:55:33,tuấn trinh,51510.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2128,"[{'id': 51504, 'creationTime': '2024-12-25T12:35:22.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Hân,</p><p><br></p><p>Dạ sản phẩm Laptop MSI Gaming Sword 16 HX&nbsp;B14VGKG-038VN&nbsp;i7-14700HX/AI/16GB/1TB đang có giá giảm 42.690.000&nbsp;₫.&nbsp;Sản phẩm ghi điểm bởi chip xử lý Intel Core i7 14700HX hiệu năng cao và sở hữu card đồ họa rời RTX 4070 có sức mạnh ấn tượng. Gía đã bao gồm VAT ạ </p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Vũ Thị Vân Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Gía này đã bao gồm thuế chưa ,2024-12-25T12:34:34.016Z,4 tháng trước,2025-04-16 15:55:43,bảo Hân,51499.0,False,0.0,"{'images': [], 'videos': []}",878939633739,,,878939633739,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX
2138,"[{'id': 108204, 'creationTime': '2025-04-07T01:38:20.000Z', 'creationTimeDisplay': '9 ngày trước', 'content': '<p>Dạ em chào chị Trang </p><p>Sản phẩm Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;i5&nbsp;13420H/32GB/512GB/15.6""FHD/RTX2050&nbsp;4GB/Win11 giá chỉ từ 18.490.000&nbsp;<strong>₫</strong></p><p>áp dụng đến 07/04&nbsp;</p><p>Tặng thêm bảo hành 1 năm áp dụng đến 10/04&nbsp;</p><p>Đặc quyền HSSV - Giáo viên . Giảm ngay 2%  459.800&nbsp;₫</p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Lưu Ly', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Ở hà nội máy này có ưu đãi về giá gì ko bạn ,2025-04-07T00:42:54.543Z,9 ngày trước,2025-04-16 15:55:54,Trang,108195.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2139,"[{'id': 105347, 'creationTime': '2025-03-08T04:52:08.000Z', 'creationTimeDisplay': 'một tháng trước', 'content': '<p>Chào anh Thông </p><p><br></p><p>Dạ rất tiếc khu vực anh đang không có sẵn hàng, Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;i5&nbsp;13420H/32GB/512GB/15.6""FHD/RTX2050&nbsp;4GB/Win11 đang có giá ưu đãi <strong>18.790.000đ </strong>&nbsp;áp dụng đến 09/03&nbsp;, tặng phiếu mua hàng 400,000đ áp dụng đến 10/03 (Không áp dụng trả góp 0%),&nbsp;tặng thêm bảo hành 1 năm&nbsp;</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!&nbsp;</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hoàng Lâm', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Sa Đéc đồng tháp còn hàng khôgn shop,2025-03-08T04:15:58.758Z,một tháng trước,2025-04-16 15:55:54,Thái hoàng thông,105315.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2140,"[{'id': 52747, 'creationTime': '2024-12-26T04:08:51.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Minh,</p><p>Dạ sản phẩm Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;bên em có giá khuyến mại là 17.990.000&nbsp;₫. Sản phẩm có 2 quạt tản nhiệt ạ. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Quốc Anh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","con này tản 2 quạt phải k ad, thấy review vậy",2024-12-26T03:59:41.795Z,4 tháng trước,2025-04-16 15:55:54,Minh,52736.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2141,"[{'id': 50903, 'creationTime': '2024-12-25T06:47:30.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Cảm ơn anh/ chị rất nhiều vì đã ủng hộ ! FPT Shop rất vui vì anh/chị thích sản phẩm.</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Máy dùng rất bền và dịch vụ hỗ trợ tốt,2024-12-25T06:43:25.620Z,4 tháng trước,2025-04-16 15:55:54,Quy Khach,50895.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2142,"[{'id': 50422, 'creationTime': '2024-12-24T17:15:15.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Lan </p><p><br></p><p>Dạ đang có ưu đãi dành cho sinh viên giảm them 3% (độ tuổi từ 15 đến 25). Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;i5&nbsp;13420H/32GB/512GB/15.6""FHD/RTX2050&nbsp;4GB/Win11 đang có giá ưu đãi chỉ từ 17.990.000đ&nbsp;áp dụng đến 26/12,&nbsp;tặng phiếu mua hàng 500,000đ (Không áp dụng trả góp 0%) áp dụng đến 26/12.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!&nbsp;</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hoàng Lâm', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Có ưu đãi gì cho sinh viên không?,2024-12-24T17:14:19.481Z,4 tháng trước,2025-04-16 15:55:54,Ngọc Lan,50420.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2143,[],"Màn hình chất lượng tấm nền IPS cho góc nhìn rộng và màu sắc trung thực.

",2024-12-24T17:13:44.310Z,4 tháng trước,2025-04-16 15:55:54,Chí Thành,50419.0,False,0.0,"{'images': [], 'videos': []}",264739610738,5.0,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2144,[],hỗ trợ chơi game và xử lý đồ họa mượt mà.,2024-12-24T17:13:01.086Z,4 tháng trước,2025-04-16 15:56:04,Thu Hiền,50413.0,False,0.0,"{'images': [], 'videos': []}",264739610738,5.0,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2145,"[{'id': 50403, 'creationTime': '2024-12-24T17:11:13.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Phương </p><p><br></p><p>Dạ đang có chương trình mua sản phẩm tặng Tặng Balo Gaming SUV.</p><p><br></p><p>&nbsp;Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;i5&nbsp;13420H/32GB/512GB/15.6""FHD/RTX2050&nbsp;4GB/Win11 đang có giá ưu đãi chỉ từ 17.990.000đ&nbsp;áp dụng đến 26/12,&nbsp;tặng phiếu mua hàng 500,000đ (Không áp dụng trả góp 0%) áp dụng đến 26/12.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!&nbsp;</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hoàng Lâm', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Mua hàng có được tặng gì không?,2024-12-24T17:10:13.727Z,4 tháng trước,2025-04-16 15:56:04,Văn Phương,50395.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
2146,"[{'id': 50388, 'creationTime': '2024-12-24T17:09:27.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Nghĩa </p><p><br></p><p>Dạ khu vực Hồ Chí Minh vẫn đang còn sẵn hàng ạ. &nbsp;Laptop Acer Gaming Aspire 5&nbsp;A515-58GM-53CM&nbsp;i5&nbsp;13420H/32GB/512GB/15.6""FHD/RTX2050&nbsp;4GB/Win11 đang có giá ưu đãi chỉ từ 17.990.000đ&nbsp;áp dụng đến 26/12,&nbsp;tặng phiếu mua hàng 500,000đ (Không áp dụng trả góp 0%) áp dụng đến 26/12.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!&nbsp;</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hoàng Lâm', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Hồ Chí Minh còn hàng không?,2024-12-24T17:08:47.913Z,4 tháng trước,2025-04-16 15:56:04,Trung Nghĩa,50382.0,False,0.0,"{'images': [], 'videos': []}",264739610738,,,264739610738,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H
