product_id,name,manufacturer,cpu_model,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
0220042003056__l274_20250402-105034,Laptop Asus Vivobook 16 A1607CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (MB038WS),asus,225h,250.6,357.0,4.9,22990000.0,14.0,14.0,5600.0,20990000.0,ddr5,60.0,1.7,0.0,42.0,card tích hợp,19.9,0.0,Full HD
0220042003057__l347_20250402-105034,Laptop Asus Vivobook S 16 M5606KA R7 AI 350/24GB/512GB/OfficeHS24+365/Win11 (RI016WS),asus,350,246.9,353.6,5.0,30990000.0,16.0,8.0,8000.0,27990000.0,lpddr5,120.0,2.0,0.0,75.0,card tích hợp,15.9,0.0,Full HD
0220042003058__l305_20250402-105034,Laptop Asus Vivobook S 16 S5606CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (RI114WS),asus,225h,246.9,353.6,4.9,28990000.0,14.0,14.0,7467.0,25990000.0,lpddr5,120.0,1.7,0.0,75.0,card tích hợp,15.9,0.0,Full HD
0220042003059__l348_20250402-105034,Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (RI115WS),asus,255h,246.9,353.6,5.1,35990000.0,16.0,16.0,7467.0,32290000.0,lpddr5,120.0,2.0,0.0,75.0,card tích hợp,15.9,0.0,Full HD
0220042003060__l298_20250402-105034,Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W),dell,125u,212.0,321.35,4.3,26490000.0,14.0,12.0,5600.0,24990000.0,ddr5,60.0,1.3,2.0,42.0,card tích hợp,21.04,0.0,Full HD
0220042003061__l316_20250402-105034,Laptop Dell Latitude 5350 Ultra 7 165U/16GB/512GB/Win11 (L5350-165U-16512W),dell,165u,207.5,305.7,4.9,31990000.0,14.0,12.0,6400.0,29990000.0,lpddr5,60.0,1.7,0.0,54.0,card tích hợp,18.44,0.0,Full HD
0220042003062__l317_20250402-105034,Laptop Dell XPS 13 9350 Ultra 7 256V/16GB/512GB/OfficeHS24+365/Win11 (XPSU7016W1),dell,256v,199.1,295.3,4.8,61990000.0,8.0,8.0,8533.0,56990000.0,lpddr5,120.0,2.2,0.0,55.0,card tích hợp,15.3,0.0,Full HD
0220042003063__l349_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/256GB,apple,m4,215.0,304.1,4.4,25970000.0,16.0,10.0,7500.0,26990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003064__l349_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/256GB,apple,m4,215.0,304.1,4.4,25970000.0,16.0,10.0,7500.0,26990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003065__l349_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/256GB,apple,m4,215.0,304.1,4.4,25970000.0,16.0,10.0,7500.0,26990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003066__l349_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/256GB,apple,m4,215.0,304.1,4.4,25970000.0,16.0,10.0,7500.0,26990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003067__l350_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/512GB,apple,m4,215.0,304.1,4.4,25970000.0,10.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003068__l350_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/512GB,apple,m4,215.0,304.1,4.4,25970000.0,16.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003069__l350_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/512GB,apple,m4,215.0,304.1,4.4,25970000.0,8.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003070__l350_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/512GB,apple,m4,215.0,304.1,4.4,27040000.0,16.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003071__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,m4,215.0,304.1,4.4,,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003072__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,m4,215.0,304.1,4.4,35100000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003073__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,m4,215.0,304.1,4.4,35100000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003074__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,m4,215.0,304.1,4.4,25740000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003075__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,m4,215.0,304.1,4.4,27040000.0,16.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003076__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,m4,215.0,304.1,4.4,41574000.0,10.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003077__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,m4,215.0,304.1,4.4,23400000.0,16.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003078__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,m4,215.0,304.1,4.4,,10.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003082__l353_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/512GB,apple,m4,215.0,304.1,4.4,27300000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003083__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,m4,215.0,304.1,4.4,,12.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003084__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,m4,215.0,304.1,4.4,49374000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003085__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,m4,215.0,304.1,4.4,32500000.0,16.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003086__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,m4,215.0,304.1,4.4,,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003087__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,m4,215.0,304.1,4.4,39000000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003088__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,m4,215.0,304.1,4.4,35100000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003089__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,m4,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003090__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,m4,215.0,304.1,4.4,39000000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003091__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,m4,215.0,304.1,4.4,35100000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003092__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,m4,215.0,304.1,4.4,35100000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003093__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,m4,215.0,304.1,4.4,47940000.0,16.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003094__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,m4,215.0,304.1,4.4,37700000.0,16.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003095__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,m4,215.0,304.1,4.4,53300000.0,16.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003096__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,m4,215.0,304.1,4.4,,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003097__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,m4,215.0,304.1,4.4,39000000.0,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003098__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,m4,215.0,304.1,4.4,59774000.0,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,53.8,card tích hợp,11.3,0.0,Full HD
0220042003102__l358_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/256GB,apple,m4,237.6,340.4,4.4,25970000.0,10.0,10.0,7500.0,31990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003103__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,m4,237.6,340.4,4.4,39000000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003104__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,m4,237.6,340.4,4.4,49374000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003105__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,m4,237.6,340.4,4.4,39000000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003106__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,m4,237.6,340.4,4.4,39000000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003107__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,m4,237.6,340.4,4.4,38220000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003108__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,m4,237.6,340.4,4.4,,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003109__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,m4,237.6,340.4,4.4,32500000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003110__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,m4,237.6,340.4,4.4,32500000.0,16.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003111__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,m4,237.6,340.4,4.4,39000000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003112__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,m4,237.6,340.4,4.4,39990000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003113__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,m4,237.6,340.4,4.4,44174000.0,10.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003114__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,m4,237.6,340.4,4.4,39000000.0,16.0,10.0,7500.0,36990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003115__l362_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/512GB,apple,m4,237.6,340.4,4.4,32500000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003118__l362_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/512GB,apple,m4,237.6,340.4,4.4,37700000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003119__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,m4,237.6,340.4,4.4,,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003120__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,m4,237.6,340.4,4.4,54574000.0,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003121__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,m4,237.6,340.4,4.4,38970000.0,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003122__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,m4,237.6,340.4,4.4,32500000.0,16.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003123__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,m4,237.6,340.4,4.4,32500000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003124__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,m4,237.6,340.4,4.4,35100000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003125__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,m4,237.6,340.4,4.4,,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003126__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,m4,237.6,340.4,4.4,35100000.0,10.0,10.0,7500.0,41990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003127__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,m4,237.6,340.4,4.4,32500000.0,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003128__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,m4,237.6,340.4,4.4,,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003129__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,m4,237.6,340.4,4.4,,10.0,10.0,7500.0,46990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003130__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,m4,237.6,340.4,4.4,32500000.0,10.0,10.0,7500.0,46990000.0,lpddr5,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003131__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,m4,237.6,340.4,4.4,129990000.0,16.0,10.0,7500.0,51890000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003132__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,m4,237.6,340.4,4.4,45500000.0,10.0,10.0,7500.0,51990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003133__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,m4,237.6,340.4,4.4,38740000.0,10.0,10.0,7500.0,51990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003134__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,m4,237.6,340.4,4.4,37700000.0,16.0,10.0,7500.0,51990000.0,lpddr5x,60.0,3.5,0.0,66.5,card tích hợp,11.5,0.0,Full HD
0220042003135__l367_20250402-105034,Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5 13420H/32GB/1TB/Win11 (83HR0001VN),lenovo,13420h,222.0,313.4,4.6,23490000.0,12.0,8.0,5600.0,22690000.0,ddr5,60.0,2.1,2.0,60.0,card tích hợp,16.9,0.0,Full HD
0220042003136__l368_20250402-105034,Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS/16GB/512GB/165Hz/Win11 (83J3001DVN),lenovo,7735hs,236.0,339.33,4.75,21490000.0,16.0,8.0,6400.0,21190000.0,lpddr5,165.0,3.2,0.0,70.0,card tích hợp,15.6,0.0,Full HD
0220042003137__l369_20250402-105034,Laptop Lenovo IdeaPad Slim 3 14IRH10 i5 13420H/24GB/512GB/Win11 (83K0000AVN),lenovo,13420h,222.1,314.4,4.6,17490000.0,12.0,8.0,4800.0,17190000.0,ddr5,60.0,2.1,2.0,60.0,card tích hợp,17.9,0.0,HD
0220042003139__l246_20250402-105034,Laptop Lenovo Legion 5 15IRX9 i7 13650HX/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JJ000FVN),lenovo,13650hx,261.4,358.8,4.9,35990000.0,20.0,14.0,4800.0,32990000.0,ddr5,144.0,2.6,2.0,60.0,card rời,24.65,8.0,HD
0220042003143__l240_20250402-105034,Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0079VN),lenovo,12450hx,236.0,359.3,4.4,22490000.0,12.0,8.0,4800.0,20690000.0,ddr5,144.0,3.3,2.0,57.0,card rời,22.95,6.0,HD
0220042003153__l374_20250402-105034,Laptop Asus Zenbook 14 UX3405CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ204WS),asus,285h,220.1,312.4,5.4,38990000.0,16.0,16.0,7467.0,34890000.0,lpddr5,120.0,2.9,0.0,75.0,card tích hợp,14.9,0.0,Full HD
0220042003154__l375_20250402-105034,Laptop Asus Zenbook S16 UM5606KA R7 AI 350/24GB/1TB/120Hz/OfficeHS24+365/Win11 (RK113WS),asus,350,243.0,353.6,5.0,42990000.0,16.0,8.0,8000.0,39490000.0,lpddr5,120.0,2.0,0.0,78.5,card tích hợp,12.9,0.0,Full HD
0220042003158__l378_20250402-105034,Laptop Asus Vivobook 15 X1504VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (BQ2225WS),asus,1334u,232.5,359.7,4.6,16990000.0,12.0,10.0,3200.0,15490000.0,ddr4,60.0,1.3,2.0,42.0,card tích hợp,17.9,0.0,HD
75444,Laptop Gaming Acer Nitro V ANV15-51-58AN-Đen,acer,13420H,239.9,362.3,4.6,21490000.0,12.0,8.0,5200.0,16390000.0,DDR5,144.0,3.3,2.0,57.0,card rời,22.9,4.0,hd
86461,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Trắng vàng,apple,m2,215.0,304.1,3.5,24990000.0,8.0,8.0,6400.0,21190000.0,LPDDR5,60.0,2.42,0.0,52.6,card tích hợp,11.3,0.0,full hd
86460,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Xám,apple,m2,215.0,304.1,3.48,24990000.0,8.0,8.0,6400.0,21190000.0,LPDDR5,60.0,2.42,0.0,52.6,card tích hợp,11.3,0.0,full hd
86462,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Đen,apple,m2,215.0,304.1,3.48,24990000.0,8.0,8.0,6400.0,21090000.0,LPDDR5,60.0,2.42,0.0,52.6,card tích hợp,11.3,0.0,full hd
86459,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Bạc,apple,m2,215.0,304.1,3.48,24990000.0,8.0,8.0,6400.0,21190000.0,LPDDR5,60.0,2.42,0.0,52.6,card tích hợp,11.3,0.0,full hd
101837,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Ánh sao,apple,m4,215.0,304.1,4.4,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,,,0.0,53.8,card tích hợp,11.3,120.0,full hd
101838,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,m4,215.0,304.1,4.4,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
101835,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Xanh da trời,apple,M4,215.0,304.1,,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
101836,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,m4,215.0,304.1,,26990000.0,10.0,10.0,7500.0,26390000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
100666,Laptop HP 250 G9 AG2K7AT-Bạc,hp,1235U,242.0,358.0,4.4,19190000.0,12.0,10.0,3200.0,14590000.0,DDR4,60.0,3.3,2.0,41.04,card tích hợp,19.9,0.0,hd
94501,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Xám,apple,m3,11.3,304.1,4.05,27990000.0,8.0,8.0,6400.0,24490000.0,LPDDR5,60.0,,0.0,30.0,card tích hợp,215.0,0.0,full hd
94504,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Đen,apple,m3,11.3,304.1,4.05,27990000.0,8.0,8.0,6400.0,24490000.0,LPDDR5,60.0,2.74,0.0,30.0,card tích hợp,215.4,0.0,full hd
94503,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Trắng vàng,apple,m3,11.3,304.1,4.05,27990000.0,8.0,8.0,6400.0,24490000.0,LPDDR5,60.0,2.74,0.0,30.0,card tích hợp,215.0,0.0,full hd
94502,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Bạc,apple,m3,11.3,304.1,4.05,27990000.0,8.0,8.0,6400.0,24490000.0,LPDDR5,60.0,2.74,0.0,30.0,card tích hợp,215.0,0.0,full hd
87099,Laptop Acer Aspire Lite AL16-51P-55N7 NX.KX0SV.001-Xám,acer,1235U,247.0,357.6,4.4,14990000.0,12.0,10.0,2400.0,12891000.0,DDR5,60.0,3.3,2.0,58.0,card tích hợp,18.9,0.0,full hd
79552,Laptop Asus Vivobook 14 OLED A1405VA-KM257W-Đen,asus,13500H,222.0,317.1,4.7,20990000.0,16.0,12.0,3200.0,16590000.0,DDR4,90.0,2.6,2.0,50.0,card tích hợp,19.9,0.0,hd
101843,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,m4,215.0,304.1,4.4,31990000.0,10.0,10.0,7500.0,31490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
101842,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Ánh sao,apple,m4,215.0,304.1,4.4,31990000.0,10.0,10.0,7500.0,31490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
101841,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,m4,215.0,304.1,4.4,31990000.0,10.0,10.0,7500.0,31490000.0,LPDDR5X,60.0,2.75,0.0,53.8,card tích hợp,11.3,120.0,full hd
101840,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh da trời,apple,m4,215.0,304.1,4.4,31990000.0,10.0,10.0,7500.0,31490000.0,LPDDR5X,60.0,,0.0,53.8,card tích hợp,11.3,120.0,full hd
94086,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đen,apple,m4,221.2,312.6,4.4,39990000.0,16.0,10.0,7500.0,39090000.0,LPDDR5,120.0,2.8,0.0,72.4,card tích hợp,15.5,0.0,full hd
94085,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,m4,221.2,312.6,,39990000.0,16.0,10.0,7500.0,39090000.0,LPDDR5,120.0,,0.0,72.4,card tích hợp,15.5,0.0,full hd
99129,Laptop HP Victus 15-FA1139TX 8Y6W3PA-Đen,hp,12450H,255.0,358.0,4.4,24590000.0,12.0,8.0,3200.0,16790000.0,DDR4,144.0,3.3,2.0,52.5,card rời,23.5,4.0,hd
